genres,popularity,title,vote_average
"Drama, Comedy, Romance",0.550861,"Happy, happy",6.1
"War, Drama",0.62543,A screaming man,5.0
"Drama, Crime",0.218845,A cab for three,6.8
"Horror, Science Fiction, Thriller",0.195333,Unholy,2.8
Documentary,0.480589,Ballad of the little soldier,6.9
"Action, Adventure, Drama, Foreign",0.613963,May 18,6.4
"Drama, Action, Comedy, Thriller, Foreign",0.403236,Nora's will,7.3
"Comedy, Romance",6.958086,What's your number?,6.2
"Drama, Thriller, Mystery",9.995617,Dream house,5.8
Documentary,0.973323,How to die in oregon,7.8
Documentary,0.00541,"Suddenly, last winter",0.0
"Horror, Science Fiction",1.362528,Queen of blood,5.3
"Science Fiction, Action, Adventure, Comedy",0.317742,Radioactive dreams,6.0
"Thriller, Crime",9.070215,Headhunters,7.2
"Action, Adventure, Animation, Crime, Science Fiction",5.031094,Batman: year one,7.1
Documentary,0.04366,America before columbus,9.0
"Comedy, Drama",0.152146,Camouflage,5.0
"Adventure, Drama, Action",2.977779,Mulan: rise of a warrior,6.9
,0.008916,Campus radio,0.0
"Action, Thriller, Crime",5.87767,Machine gun preacher,6.4
Documentary,1.298666,Miss representation,7.7
"Comedy, Romance",0.597181,Answer this!,4.8
"Drama, Romance",0.083572,The doll,5.5
"Drama, History, Thriller",13.413895,Anonymous,6.3
"Comedy, Crime, Drama",2.611337,Mr. nice,6.0
,0.447029,Hella w,6.3
"Horror, Thriller",1e-06,The carpenter,5.0
"Action, Thriller",2.482198,The veteran,5.8
"Drama, Comedy",0.916447,The gold of naples,7.8
"Comedy, Drama, Romance",1.516288,Crashing,4.6
Drama,0.399371,A loving father,4.6
"Mystery, Thriller",0.893905,End of the game,5.7
"Drama, Romance",0.230063,Gone to earth,4.8
"Drama, Thriller",0.687207,Black cadillac,6.3
Drama,0.040347,Colorado avenue,2.0
Documentary,0.039703,A sunday in hell: paris-roubaix,6.0
Western,0.799801,Doc,6.9
Documentary,0.364839,Al franken - god spoke,6.8
Comedy,0.326243,Bone,8.3
Drama,0.873375,Hamlet,6.1
"Action, Western, Foreign",0.935395,"China 9, liberty 37",0.0
"Action, Comedy",7.762917,Tower heist,5.8
"Drama, Crime, History",9.529382,J. edgar,6.0
"Drama, Horror, Thriller",6.789271,Sometimes they come back,5.4
"Action, Drama, Crime",5.498819,The double,5.8
"Crime, Drama, Mystery, Thriller",1.935535,Cherry crush,4.3
Drama,1.038115,Wusa,7.4
"Adventure, Animation, Mystery",19.201504,The adventures of tintin,6.7
"Comedy, War",0.962968,Operation mad ball,7.0
"Drama, Thriller, Crime",11.314303,The son of no one,4.8
"Drama, Romance",2.21023,Undertow,7.4
"Documentary, Foreign",0.387703,Starsuckers,6.2
"Comedy, Romance",0.204236,White on rice,6.4
Drama,2.136651,The minister,5.7
"Action, Drama",1.133914,The heroic ones,6.6
Drama,12.892982,Tomboy,7.2
"Comedy, Foreign",0.650104,Glasses,7.3
"Comedy, Drama",1.138369,Actresses,4.0
Action,0.694724,Cobra woman,5.8
Documentary,0.130692,Pompeii: the mystery of the people frozen in time,4.5
"Comedy, Romance, Foreign",0.78751,Capricious summer,6.7
"Comedy, Drama",0.071847,Bandwagon,7.5
"Drama, Comedy",0.017604,Flower & garnet,0.0
Horror,0.770476,Loft,5.9
,0.66476,Lavatory lovestory,5.9
"Mystery, Animation, Horror",0.071022,The fall of the house of usher,5.7
"Drama, Romance",0.91305,Woman obsessed,6.0
"Drama, Foreign, Horror",0.214527,The heirloom,6.8
"Music, Documentary",3.117495,George harrison: living in the material world,7.8
"Adventure, Drama, Family",14.046164,Hugo,7.0
"Crime, Drama, Thriller",9.540381,Trespass,5.4
"Action, Crime, Thriller",1.525307,Savage streets,6.5
"Drama, Horror, Thriller, Crime",0.981868,The dark house,6.0
Drama,0.533219,Street scene,5.7
,0.080013,Election day,0.0
"Fantasy, Action, Drama",10.363671,Immortals,5.7
Comedy,6.620033,Jack and jill,4.0
"Drama, Foreign",0.48253,Take out,4.7
Documentary,0.182035,Chesty: a tribute to a legend,7.0
Documentary,2.466945,The people vs. george lucas,6.2
"Comedy, Drama",0.973084,Mahjong,8.3
"Fantasy, Horror, Mystery",0.445493,Eerie tales,6.0
Documentary,0.404863,Progression,4.8
"Thriller, Drama",1.438568,Rage,4.2
"Drama, Action, Thriller, Crime, War",6.681211,The devil's double,6.5
"Action, Crime, Drama, Thriller",4.850968,Setup,4.7
Drama,3.604863,House of tolerance,6.7
Drama,0.085509,Dreileben: beats being dead,9.0
"Drama, Romance",3.674758,The deep blue sea,5.8
Drama,0.076567,My mother and her guest,5.5
"Horror, Thriller",3.99161,11-11-11,4.3
"Documentary, Crime",3.551127,Into the abyss,7.2
Drama,4.993565,"Oslo, august 31st",7.4
Drama,1.096142,Paper soldier,3.1
Thriller,0.516866,The nada gang,6.3
Drama,0.483387,Whatever lola wants,6.4
Animation,1.437609,Daffy duck's movie: fantastic island,6.0
"Drama, History, Western",0.246978,Westward ho,6.0
"Comedy, Drama",0.91351,Sasha,6.4
Drama,0.626486,I want to be a soldier,6.8
"Comedy, Drama",3.496577,Another happy day,6.2
,0.006394,The big hangover,0.0
"Action, Drama",5.311245,Shaolin,6.5
"Horror, Thriller",0.100611,Fright,6.4
"Drama, Fantasy",0.804527,The story of mankind,5.4
"Western, Action, Romance",0.4542,Wichita,3.9
"Drama, Romance",5.276685,Wuthering heights,6.0
Horror,4.347358,From beyond the grave,7.1
Documentary,1.012072,Lennonyc,7.3
"Drama, Romance",1.421703,The river why,5.7
"Comedy, Drama, Romance",1.62383,Cherry,6.5
Action,0.979481,The bat man,7.0
"Action, Science Fiction, Thriller",0.224261,Batman and robin,6.2
"Drama, Crime",1.122109,Bluebeard,6.5
"Drama, Romance, Thriller",2.180653,Espion(s),5.9
"Comedy, Drama",0.398853,Good morning miss dove,7.0
Comedy,0.408394,The late george apley,6.5
Comedy,0.617058,Million dollar legs,5.0
"Crime, Drama, Mystery",0.886128,The great flamarion,5.4
"Comedy, Drama",11.794753,The descendants,6.7
"Drama, Romance",8.002786,Like crazy,6.5
"Comedy, Family, Music",10.214369,The muppets,6.5
"Action, Adventure, Comedy, Drama, Fantasy, Romance",1.00155,The white dragon,5.2
"Adventure, Fantasy, Romance",25.9725,The twilight saga: breaking dawn - part 1,5.8
"Thriller, Action",0.758901,Figures in a landscape,5.4
"Foreign, Thriller",0.573299,Barocco,6.0
"Drama, Romance, Thriller",2.260891,Blown away,5.1
"Drama, War",8.166363,War horse,7.0
"Drama, Comedy",10.110504,The rum diary,5.6
Drama,12.203066,My week with marilyn,6.6
"Adventure, Drama, History",0.485406,Stanley and livingstone,6.7
"Comedy, Drama",2.372304,Making plans for lena,5.5
"Mystery, Drama, Horror",0.351875,The uninvited,4.0
"Western, Comedy, Music",0.002313,Moonlight and cactus,0.0
Documentary,0.084805,An inconvenient tax,7.0
"Drama, Comedy, Romance",0.480643,Easier with practice,4.5
"Drama, Comedy, Crime",0.075077,I was an adventuress,6.3
"Thriller, Drama",1.308584,Safe in hell,6.2
"Crime, Drama, Science Fiction",1.014073,Three days,6.3
Drama,3.282339,À l'aventure,5.0
"Crime, Drama",5.197424,The criminal,7.1
"Drama, Foreign",0.906035,The wedding director,5.8
"Drama, Romance",4.727171,Weekend,7.5
"Crime, Drama",0.993108,The bridge to nowhere,4.5
Horror,1.318222,The iron rose,6.6
"History, Drama",0.041978,Silvestre,5.0
"Comedy, Documentary, Drama, Romance",1.867779,Echoes of the rainbow,7.2
"Documentary, Foreign",0.007214,Beijing taxi,0.0
"Drama, Romance",0.833131,"Lebanon, pa.",4.9
"Comedy, Music",0.947216,Hollywood party,2.3
"Drama, Music, Romance",0.432041,The constant nymph,5.1
"Drama, Romance",0.341369,Cyclomania,6.5
"Drama, Romance, Foreign",0.303624,My flesh my blood,5.0
Animation,5.767577,Lifted,7.6
Comedy,0.236172,Living will...,4.7
"Drama, Action, Crime",2.07741,Singham,7.0
"Drama, Mystery, Romance",7.370332,Shanghai,5.9
,0.074209,Milky way,2.5
Drama,0.153329,The silence before bach,8.3
"Action, Adventure, Comedy, Drama",1.970481,Chandni chowk to china,5.3
Comedy,0.019673,Stage struck,0.0
Drama,0.08158,Faat kiné,7.5
"Drama, Romance",2.587727,Hipsters,6.2
Music,7.863793,Another cinderella story,6.2
Drama,0.693777,The plough and the stars,5.0
"Drama, Foreign",0.426634,True blue,6.5
"Thriller, Action, Drama",6.475676,Bunraku,5.9
"Drama, Romance",0.872709,The lonely passion of judith hearne,5.9
"Drama, Family",0.522191,The little colonel,6.1
"Action, Mystery, Science Fiction",10.298762,Gantz: perfect answer,6.6
"Drama, War",6.091224,Sarah's key,7.2
,0.167188,Bigga than ben,5.0
Drama,2.288156,The tree,6.7
"Science Fiction, Horror",3.267125,Xtro,5.4
"Drama, Music",0.35233,Waiting for happiness,4.0
Drama,1.031663,Applause,5.8
Comedy,13.105682,The sitter,5.4
Drama,7.82605,Extremely loud & incredibly close,6.9
Thriller,1.026753,Time bomb,6.1
"Science Fiction, History, Drama, Fantasy",2.510551,Hanussen,5.3
"Animation, Family",8.575933,The gruffalo,6.7
"Comedy, Romance",1.275859,Play the game,5.9
"Drama, Family",0.847668,The 12 dogs of christmas,4.4
"Family, Animation, Adventure, Comedy",6.706328,Asterix and the big fight,6.5
"Family, Animation, Adventure, Comedy",7.569419,Asterix conquers america,6.2
"Family, Animation, Comedy, Adventure",6.096196,Asterix and the vikings,6.1
Documentary,0.216307,Sing your song,7.5
Comedy,0.277579,Rings on her fingers,4.5
"Crime, Drama",5.874878,Rampart,5.3
"Animation, Comedy, Family",9.141045,Happy feet two,5.8
"Drama, Foreign, Music",0.23401,Angel,4.8
Comedy,0.00243,Health,5.3
Drama,0.341956,Amore,7.3
Drama,0.562587,That cold day in the park,6.6
"Drama, Animation, Family, Comedy",8.453796,Arthur christmas,6.7
"Drama, Action",2.477698,Miss bala,6.2
"Action, Adventure",0.153594,Wind across the everglades,7.0
"Action, Drama",0.846066,Red line 7000,4.0
"Action, Crime, Comedy, Adventure",0.07852,99 and 44/100% dead,3.0
"Mystery, Thriller, Drama",0.724986,The suspect,5.7
"Drama, Horror",1.523441,12 days of terror,5.2
"Comedy, Fantasy, Romance",0.922111,A midsummer night's dream,5.3
,0.330882,Getting to know you,8.0
"Action, Western",0.513931,Run for cover,6.8
"Comedy, Drama",6.756741,Accidents happen,6.2
"Drama, Family",1.830829,The perfect game,6.3
"Action, Thriller, Fantasy, Crime",6.459079,Elephant white,5.1
"Thriller, Crime, Drama, Action, Comedy",5.927924,Violet & daisy,6.2
"Mystery, Comedy, Crime",8.132748,Flypaper,6.2
"Action, Crime, Thriller",8.26008,Bullet to the head,5.2
"Action, Adventure, Thriller",14.881566,The expendables 2,6.1
"Action, Adventure, Animation, Family, Fantasy",7.373338,The snowman,7.5
"Horror, Comedy, Science Fiction, Thriller",2.429777,Sharktopus,4.7
"Comedy, Music",0.789574,Bathing beauty,7.0
"Comedy, Drama, War",0.285788,What price glory,5.0
"Science Fiction, Adventure, Fantasy",20.031667,The hunger games,6.9
,0.392619,Blind justice,6.7
"Romance, Science Fiction",7.279917,Womb,5.9
"Action, Thriller, Foreign",1.377678,Fire of conscience,6.5
Drama,1.280814,The goddess,6.4
"Music, Drama, Comedy",0.142299,Intimate lighting,6.5
Horror,0.307397,Sweeney todd: the demon barber of fleet street,5.6
Horror,2.423177,The death king,6.8
"Action, Crime, Drama, Thriller",20.58258,The dark knight rises,7.6
"Drama, Romance",0.074857,Hovering over the water,7.5
"War, Drama, History",0.506846,Dacii,7.5
"Action, Thriller",14.89499,The bourne legacy,6.0
Drama,6.189495,"Don't worry, i'm fine",7.3
"Drama, Thriller",7.587509,I melt with you,5.5
"Adventure, Action, Crime, Mystery",18.695329,Sherlock holmes: a game of shadows,7.0
Documentary,4.955542,Life in a day,7.3
"TV Movie, Drama",0.287605,Evidence of blood,5.9
Comedy,0.604093,The cost of living,6.3
Foreign,0.107612,Flamenco,5.5
Drama,0.564046,A funny man,6.9
Adventure,0.457288,Judex,7.0
"Comedy, Crime, Drama",0.725231,Wild animals,6.9
,0.381365,Moonlight whispers,7.4
"Drama, Thriller",6.914615,Coriolanus,5.9
Drama,1.616837,Americano,5.0
Western,0.631761,Stagecoach,4.5
"Drama, Comedy",0.3313,Angelus,8.3
Drama,1.458763,The forty-first,6.6
Drama,0.250261,Macon county line,7.6
Drama,0.00659,Gitmek: my marlon and brando,0.0
Documentary,0.737666,Prom night in mississippi,8.3
Documentary,1.617378,This is not a film,6.9
Comedy,0.476264,Carmen comes home,7.3
"Drama, Foreign",2.255865,Outside satan,7.3
"Foreign, Drama",0.713885,The student,6.8
Drama,0.069073,Shit year,5.0
Drama,0.310111,Toronto stories,4.8
Drama,0.198165,Backstage,6.8
"Drama, Foreign",0.839591,Better things,6.1
Drama,0.866735,A new life,7.0
"Comedy, Drama",0.273568,"Why are the bells ringing, mitica?",5.0
"Comedy, Drama",6.142913,Young adult,5.6
Comedy,1.06374,Mr. bones 2: back from the past,5.1
"Thriller, Mystery, Crime, Drama",12.463435,Faces in the crowd,5.8
"Comedy, Romance",6.948818,New year's eve,5.7
"Action, Thriller, Adventure",14.25843,Mission: impossible - ghost protocol,6.8
"Family, Fantasy, Action, Science Fiction, War",0.000308,G.i. joe: the revenge of cobra,8.0
"Drama, Comedy, Family",10.563152,We bought a zoo,6.5
"Comedy, Music, Romance",0.293045,April in paris,6.0
"Thriller, Crime, Mystery, Drama",8.907829,The girl with the dragon tattoo,7.2
"Horror, Action, Thriller, Science Fiction",8.127392,The darkest hour,4.8
Documentary,0.535931,Picture me,7.3
"Comedy, Drama",0.617996,Last holiday,6.8
"Comedy, Fantasy, Family, Music, Animation",8.066393,Alvin and the chipmunks: chipwrecked,5.4
Drama,5.379039,Albert nobbs,6.2
"Horror, Thriller",5.020398,Julia's eyes,6.7
"History, Documentary",0.057651,Metrobranding,1.5
"Comedy, Thriller, Action, Drama",3.033375,Salvation boulevard,5.6
"Comedy, Drama, Romance",7.907571,Friends with kids,5.7
"Drama, Romance",0.624335,The girl in the red velvet swing,6.0
"Horror, Thriller, Drama",9.734012,Intruders,5.2
"Thriller, Crime, Drama",10.163157,Pitfall,6.6
"Drama, Romance, War",2.772269,In the land of blood and honey,5.8
"Horror, Drama",0.108541,Kongo,7.3
"Crime, Drama",1.088807,Shockproof,6.2
Comedy,0.693366,Boy meets girl,5.5
"Drama, Romance",0.114096,Model shop,8.0
Drama,0.504959,Broken lullaby,6.3
"Comedy, Drama",0.516739,The toast of new york,3.5
"Drama, Romance, Western",0.775765,Texas,5.3
Drama,0.842078,Peas at 5:30,5.6
"Comedy, Romance",5.959911,Today's special,6.2
Documentary,0.076471,Brutal beauty: tales of the rose city rollers,4.0
"Comedy, Drama, Romance",1.199484,Sophie's revenge,5.6
"Documentary, Foreign",0.190137,Reagan,5.2
Adventure,4.688709,Santa buddies,5.0
Documentary,5.37272,The last lions,7.2
"Drama, Action, Thriller, Crime, Foreign",0.441622,Machine gun mccain,7.3
"Crime, Thriller",0.237773,The outside man,6.8
"Crime, Drama, Thriller",0.48487,Private hell 36,4.9
"Thriller, Horror",1.126036,Territories,5.4
Comedy,9.586854,Girl walks into a bar,5.1
"Family, Animation",2.493721,Professor layton and the eternal diva,7.6
Comedy,1.239118,Bringing up bobby,5.1
Drama,0.005936,The painting sellers,0.0
"Crime, Drama",0.166984,On thin ice,0.0
"Comedy, Drama, Romance",0.568081,The chapman report,6.3
"Drama, Romance",0.349394,Skyscraper souls,3.4
Drama,2.939603,Pariah,7.0
"Family, TV Movie",1.176662,A muppet family christmas,6.7
"Animation, Family",10.749145,Kung fu panda holiday,6.5
Drama,1.426803,Tanner hall,5.4
"Comedy, Romance",1.090484,Newlyweds,5.6
"Thriller, Horror",5.747675,The devil inside,4.6
Action,6.483418,Born to race,5.5
Drama,1.475596,Roadie,6.1
"Thriller, Action, Drama, Crime",10.595067,Contraband,6.1
Drama,4.842323,Chak de! india,6.8
"Comedy, Crime",0.254885,Cloportes,6.1
"Western, Comedy",0.342271,Mantrap,5.0
,0.0,The last ferry,0.0
"Drama, Foreign",0.406759,The cow,7.7
,0.001393,The way south,5.5
Drama,0.070684,Local color,6.5
Thriller,2.803973,Beneath the darkness,4.8
"Documentary, Family",6.94881,Being elmo: a puppeteer's journey,7.4
"Drama, Romance",0.315637,Idol of the crowds,4.8
"Comedy, Music",3.448826,Joyful noise,6.7
"Comedy, Drama, Foreign",0.563469,Mi mejor enemigo,7.0
"Drama, Music",0.282474,To die like a man,6.4
"Romance, Drama",0.529771,The sea gull,8.5
"Drama, Family",6.695229,Dolphin tale,6.6
"Animation, Music, Romance",2.099105,Chico & rita,6.5
"History, Drama",7.421245,The iron lady,6.2
"Comedy, Drama",0.891071,Happy tears,4.9
"Comedy, Romance",0.545664,The golden boys,4.8
"Drama, Thriller",3.523847,Elena,7.0
Drama,0.528701,Aurora,5.8
"Drama, War",0.120467,With heart & soul,8.0
"Comedy, Drama",2.07181,The conquest,5.6
"Drama, Foreign",0.13518,Mad bastards,6.3
"Animation, Comedy, Family",1.21616,Mr. bug goes to town,5.7
Documentary,0.65959,Work in progress,7.2
"Comedy, Drama",0.727954,The wild bees,6.4
Documentary,0.512026,The end of the line,5.9
"Drama, Documentary, Foreign",1.529266,Nostalgia for the light,7.8
"Drama, Comedy",0.227788,Top floor left wing,7.0
Drama,3.344002,Albatross,6.1
"Comedy, Drama, Romance",4.54588,Loosies,5.8
"Comedy, Horror",8.156758,The revenant,6.4
"Drama, History",3.768353,The mill and the cross,6.4
Drama,0.149268,One trick pony,6.5
"Action, Comedy, Thriller",7.695889,Cat run,6.0
,0.002323,Magic christmas tree,0.0
"Drama, Thriller, Foreign",0.727819,The man next door,6.5
"Horror, Science Fiction, Drama",7.406609,The divide,5.7
"Fantasy, Action, Horror",12.345348,Underworld: awakening,6.1
"Action, Drama, Thriller",14.31675,The grey,6.4
"Action, Thriller, Crime",10.528173,Man on a ledge,6.2
"Drama, Action, History, Thriller",0.992235,Sacrifice,6.2
"Foreign, Comedy, Drama",0.239316,Veijarit,5.5
Documentary,1.371394,The pruitt-igoe myth,6.9
Comedy,0.981525,First family,2.7
"Drama, Music",1.444562,All night long,7.0
"Horror, Thriller, Mystery",0.680359,Gorilla at large,5.0
Drama,0.160182,The garden of eden,4.2
"Mystery, Drama",0.588952,Time without pity,6.1
"Drama, Comedy",0.007517,Descongelate!,0.0
"Drama, Thriller",0.660746,White irish drinkers,6.3
"Action, Thriller",9.574817,Haywire,5.6
Comedy,4.075222,Case départ,5.9
Drama,5.43144,The las vegas story,4.6
Drama,0.440826,My man and i,0.0
"Drama, Western",0.407266,Secrets,4.0
Western,1.361559,Westbound,4.8
"Crime, Drama",1.093557,The don is dead,5.6
Comedy,1.430713,Contact high,7.6
"Drama, Thriller, Crime",12.510849,The whistleblower,6.6
"Drama, Horror, Crime",16.257143,The human centipede 2 (full sequence),4.5
"Crime, Thriller",1.174856,Dad savage,6.4
"Drama, Crime",0.517539,You and me,8.4
Documentary,0.179601,The nazis - a warning from history,8.8
"Drama, History",0.773499,Zen,6.2
"Action, Comedy, Drama",2.978087,King of beggars,6.5
"History, Drama",8.639067,Einstein and eddington,6.8
"Drama, Action, Thriller",3.511346,14 blades,6.5
Horror,0.888951,The locals,5.7
Comedy,1.103138,"Buona sera, mrs. campbell",5.6
,0.682779,40 pounds of trouble,6.5
Comedy,1.357201,My future boyfriend,4.6
Drama,0.730328,The terrorizers,7.4
Drama,0.298416,Goodbye,8.5
Drama,1.72815,The loneliest planet,5.8
,0.453223,Images of the world and the inscription of war,5.0
Drama,0.697833,Policeman,5.7
Documentary,0.16702,Disorder,7.5
"Drama, War",1.712319,Red psalm,5.6
"Romance, Crime, Drama",0.720077,Regeneration,7.5
"Comedy, Drama",0.871263,The afternoon of a torturer,7.0
Drama,0.493914,We won't grow old together,5.5
"Drama, Comedy",11.937301,"Turn me on, dammit!",6.4
"Fantasy, Drama",2.341677,Faust,6.8
"Thriller, Drama, Horror",0.762202,Post mortem,6.2
Documentary,1.156575,Decasia,6.7
"Music, Comedy, Drama",0.950301,Viva,5.6
"Comedy, Foreign",0.153843,Fados,6.7
"Drama, Comedy",0.89682,Daddy longlegs,6.4
Drama,0.109206,Praise,5.0
Documentary,0.834837,Stanley kubrick's boxes,6.8
"Crime, Action, Thriller, Foreign",0.865934,Street mobster,6.3
Drama,0.036572,Alexandria… why?,5.0
"Comedy, Drama, Romance",0.2095,The grand maneuver,5.0
"Drama, Foreign",0.058229,Can go through skin,6.0
"Drama, Foreign",0.141908,Morgen,5.5
